"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","DEG_status","Segment","HPI","OG","Gene_Name"
1853.33885161182,-0.0257988735932587,0.268713524760345,0.0960088392136856,0.923513552318484,0.999909082223563,"AT1G01010","NOT Significant","Segment.3","No","OG0021601",""
764.047803810584,0.00967035926158972,0.15162145520875,-0.0637796230637394,0.949145703658135,0.999909082223563,"AT1G01020","NOT Significant","Segment.3","No","OG0008651",""
37.8212973079482,0.612666665220774,0.673546560714676,-0.909612936885455,0.363026673562126,0.975168899162319,"AT1G01030","NOT Significant","Segment.3","No","OG0000221",""
2231.05111201495,0.0511732250474052,0.208741769606056,-0.245150863404009,0.80633962091532,0.999909082223563,"AT1G01040","NOT Significant","Segment.3","No","OG0010297",""
4446.39607341347,-0.0519918353869433,0.109546018240921,0.474611822700842,0.635063677881536,0.999909082223563,"AT1G01050","NOT Significant","Segment.3","No","OG0000318",""
1801.47374561903,-0.827274437019493,0.519888056354507,1.59125493826575,0.111552213498599,0.793399037537663,"AT1G01060","NOT Significant","Segment.3","No","OG0004915",""
1709.82783429418,-0.271389001261685,0.184316507585852,1.47240746266459,0.140910879150561,0.839822997143213,"AT1G01070","NOT Significant","Segment.3","No","OG0016683",""
300.251046828952,0.251592846867238,0.176558157913456,-1.42498568086874,0.154161340305429,0.858320735793106,"AT1G01080","NOT Significant","Segment.3","No","OG0010967",""
12141.0161503837,-0.0149995980293796,0.15299002046153,0.0980429833536191,0.921898161979858,0.999909082223563,"AT1G01090","NOT Significant","Segment.3","No","OG0005608",""
10251.3607738657,-0.223894223693199,0.199784928299057,1.12067624719946,0.262425696383626,0.941434502103996,"AT1G01100","NOT Significant","Segment.3","No","OG0002148",""
459.133710113256,-0.227465782998365,0.192787892517215,1.17987587305595,0.238049587068539,0.926062469240873,"AT1G01110","NOT Significant","Segment.3","No","OG0005849",""
5346.35154658672,0.465361909880721,0.251244477462737,-1.85222741841058,0.0639931731455201,0.670353251728238,"AT1G01120","NOT Significant","Segment.3","No","OG0000370",""
800.168879560364,-0.243415722743046,0.382387459610791,0.636568267669667,0.524406100197074,0.99969019446348,"AT1G01140","NOT Significant","Segment.3","No","OG0000464",""
5.92836127350887,-0.0769854343760832,1.10983488812594,0.0693665654231509,0.944697841718956,0.999909082223563,"AT1G01150","NOT Significant","Segment.3","No","OG0007346",""
1452.84068819663,0.0258619429936431,0.105610729796903,-0.244879881460695,0.806549439771098,0.999909082223563,"AT1G01160","NOT Significant","Segment.3","No","OG0004158",""
188.744138129797,0.837087180126098,0.295592301143143,-2.83189777571619,0.0046272639326435,0.212301336319381,"AT1G01170","NOT Significant","Segment.3","No","OG0002611",""
961.736343330546,0.0943663712624955,0.261885932030948,-0.36033386952356,0.718597473861295,0.999909082223563,"AT1G01180","NOT Significant","Segment.3","No","OG0009714",""
128.757395356158,0.380752080299911,0.949866705617362,-0.400847906393816,0.688532105535391,0.999909082223563,"AT1G01190","NOT Significant","Segment.3","No","OG0001978",""
201.746227240805,-0.129314107534643,0.151150170775781,0.855533982336477,0.392255599946655,0.98448948324208,"AT1G01200","NOT Significant","Segment.3","No","OG0000392",""
534.220304209222,-0.701365642381465,0.214084857379236,3.27611046837865,0.00105247385541955,0.0953720457496144,"AT1G01210","NOT Significant","Segment.3","No","OG0006997",""
1462.09753014647,-0.0964349793294645,0.102545184812881,0.940414506107073,0.347004984264054,0.972490872555499,"AT1G01220","NOT Significant","Segment.3","No","OG0010969",""
237.836690389221,0.0447322229243578,0.284503944232987,-0.157228832257333,0.875064506036448,0.999909082223563,"AT1G01225","NOT Significant","Segment.3","No","OG0004514",""
1790.15354936086,0.027084041035662,0.0992963224262933,-0.272759759615128,0.785037894162754,0.999909082223563,"AT1G01230","NOT Significant","Segment.3","No","OG0002342",""
1087.71051431742,0.411852037840398,0.133303829001754,-3.08957395241047,0.00200443798542128,0.13802946902641,"AT1G01240","NOT Significant","Segment.3","No","OG0002442",""
1225.12317616636,-0.14807009908326,0.116247720783554,1.27374625571333,0.202753357656499,0.901869583291298,"AT1G01260","NOT Significant","Segment.3","No","OG0003736",""
