"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","DEG_status","Segment","HPI","OG","Gene_Name"
91.7453305103182,-0.405774778813112,0.291044975201217,1.39419956840889,0.163257348255012,0.600497591906696,"AT1G01380","NOT Significant","Segment.2","No","OG0001437",""
3.2094517337825,1.27868825261174,1.37722298298471,-0.928454047318155,0.353172094004684,0.783695991519641,"AT1G01390","NOT Significant","Segment.2","No","OG0000279",""
180.115440516171,0.168570505970366,0.411650738750873,-0.409498854494666,0.68217360726256,0.932148707650658,"AT1G01420","NOT Significant","Segment.2","No","OG0000279",""
1278.31873080447,-0.0706083244438589,0.153653341057059,0.459530030119152,0.645853592209136,0.918806371288699,"AT1G01430","NOT Significant","Segment.2","No","OG0001576",""
1100.7441116243,-0.0880718544618692,0.139631749737284,0.630743757258472,0.528208083212011,0.875194341197648,"AT1G01440","NOT Significant","Segment.2","No","OG0014209",""
175.656137939879,-0.722103658359914,0.455146595570737,1.5865298463991,0.112619167169967,0.514749272372389,"AT1G01453","NOT Significant","Segment.2","No","OG0006381",""
2.36651749516542,1.8917682204933,2.77561219228907,-0.681567917070269,0.495512207521293,0.860992123097645,"AT1G01460","NOT Significant","Segment.2","No","OG0013061",""
4647.03642671875,-0.0731027807391064,0.175445244381199,0.416670061345591,0.676919755663649,0.930731938756078,"AT1G01470","NOT Significant","Segment.2","No","OG0002260",""
200.089152369109,-0.254893183135817,0.323526642723019,0.787858400131944,0.430779536494335,0.828975037420179,"AT1G01480","NOT Significant","Segment.2","No","OG0002346",""
4503.51842944336,0.381453365637835,0.134346076300076,-2.83933387667995,0.00452078275449793,0.0802374356312603,"AT1G01490","NOT Significant","Segment.2","No","OG0000322",""
539.99001421964,0.0402995042076554,0.174241518135552,-0.23128531384985,0.817093155260994,0.966401304018038,"AT1G01500","NOT Significant","Segment.2","No","OG0010311",""
2148.9278355419,0.0747386703791867,0.0835164532558802,-0.894897561684045,0.370841850321035,0.79593892007524,"AT1G01510","NOT Significant","Segment.2","No","OG0005366",""
7.04278940923654,0.282938383074988,1.12642046796956,-0.251183630909159,0.80167213959399,0.963749962209576,"AT1G01520","NOT Significant","Segment.2","No","OG0001399",""
2199.80210549067,-0.0283040479177596,0.0676295372203195,0.418516066811936,0.675569841991562,0.929995454795185,"AT1G01540","NOT Significant","Segment.2","No","OG0000393",""
10136.9216026504,0.0690953328735881,0.116468055215385,-0.593255659208956,0.553010068424124,0.885842842973353,"AT1G01550","NOT Significant","Segment.2","No","OG0004519",""
34.7113299229077,-0.212440941864685,0.612196484283859,0.347014312101442,0.728580566606686,0.945775373778618,"AT1G01560","NOT Significant","Segment.2","No","OG0000265",""
179.412586723456,0.238759307349623,0.382823814872257,-0.623679348238284,0.532838188386501,0.877250332568476,"AT1G01570","NOT Significant","Segment.2","No","OG0000558",""
221.814209152705,2.68590013075065,1.0653099975243,-2.52123807811105,0.0116942699927957,0.148357695716407,"AT1G01580","NOT Significant","Segment.2","Yes","OG0001981","FRO2"
878.856488538503,-0.12242253504456,0.726057931879835,0.168612626719187,0.866101348086631,0.981216041484802,"AT1G01600","NOT Significant","Segment.2","Yes","OG0002152","CYP86A4"
4064.78270240581,0.263365343343961,0.565024963133207,-0.46611275700729,0.641134792409148,0.917465382108275,"AT1G01610","NOT Significant","Segment.2","No","OG0013063",""
27314.9323174943,-0.186032225857643,0.141312755082978,1.31645742628403,0.18802055881379,0.637459829444588,"AT1G01620","NOT Significant","Segment.2","No","OG0000439",""
3343.831543252,0.0974275428085412,0.122821447746969,-0.793245354095295,0.427634887877121,0.82792856030493,"AT1G01630","NOT Significant","Segment.2","No","OG0001923",""
1010.59844420497,-0.549318234280097,0.178382767752991,3.0794355374099,0.00207393246397378,0.0473649575963423,"AT1G01640","DOWN in weep","Segment.2","No","OG0003739",""
1978.61534505631,-0.0966252097720986,0.0779850616273429,1.23902203519219,0.215337337812272,0.671136805566871,"AT1G01650","NOT Significant","Segment.2","No","OG0002697",""
452.036504032596,-0.308848383991853,0.322629595843428,0.957284725179822,0.338423562976293,0.773305844059964,"AT1G01660","NOT Significant","Segment.2","No","OG0028836",""
110.996215081059,0.0106643611140525,0.312893196066419,-0.0340830713103416,0.972810907779507,0.998761660123592,"AT1G01670","NOT Significant","Segment.2","No","OG0023301",""
41.2654503935179,-4.47674457401251,0.978494581473953,4.5751347618798,4.75913546332238e-06,0.000594673122089398,"AT1G01680","DOWN in weep","Segment.2","No","OG0015407",""
442.825936800001,0.159423944060634,0.271357328929244,-0.587505576833724,0.556864206105579,0.887512541622311,"AT1G01690","NOT Significant","Segment.2","No","OG0006118",""
17.2796463104889,0.526389833296539,0.843782333899952,-0.623845525259544,0.532729038453279,0.877203480312874,"AT1G01695","NOT Significant","Segment.2","No","OG0001161",""
47.585773480461,-0.0898673602819022,0.605238068037165,0.148482663315196,0.881961866962877,0.984886615135073,"AT1G01700","NOT Significant","Segment.2","No","OG0002084",""
1641.77896905356,-0.0500405504140293,0.105908832576886,0.472487036222419,0.636579192838723,0.91604373623003,"AT1G01710","NOT Significant","Segment.2","No","OG0003608",""
136.920786949164,-0.313506683831501,0.268291897710605,1.16852833241229,0.242593717692447,0.698984700535887,"AT1G01715","NOT Significant","Segment.2","No","OG0006681",""
3474.1242408717,0.0276762848735083,0.15123654800643,-0.182999977441509,0.854798036317576,0.977387268241742,"AT1G01720","NOT Significant","Segment.2","No","OG0001228",""
286.818505134518,0.0559642173660085,0.194132132960454,-0.28827900107299,0.773133179892407,0.956757619118333,"AT1G01725","NOT Significant","Segment.2","No","OG0011604",""
1441.19102042689,-0.0964052561507718,0.0886314587710382,1.08770923425525,0.276723489862908,0.729078727499559,"AT1G01730","NOT Significant","Segment.2","No","OG0006683",""
256.75776856004,0.185431756214653,0.179151874862092,-1.03505339454246,0.300643976082065,0.745466325475012,"AT1G01740","NOT Significant","Segment.2","No","OG0000673",""
2134.54495779213,0.221636617027031,0.296462964222942,-0.747603052570028,0.454699622942122,0.839075281767123,"AT1G01750","NOT Significant","Segment.2","No","OG0000225",""
187.003728094327,0.0443310287709016,0.276877040698834,-0.160110887703114,0.872793724676308,0.982643275867739,"AT1G01760","NOT Significant","Segment.2","No","OG0007357",""
1103.45110204262,-0.263020553993315,0.162772421846473,1.61587909677596,0.106120455863295,0.502642428735926,"AT1G01770","NOT Significant","Segment.2","No","OG0012499",""
1513.42194877399,-0.185360112139422,0.208780915672799,0.887821147551234,0.374636965536069,0.797838148568099,"AT1G01780","NOT Significant","Segment.2","No","OG0000529",""
1059.33901162569,0.334467592634282,0.183169322556205,-1.82600223643701,0.0678499249685191,0.40549562085364,"AT1G01790","NOT Significant","Segment.2","No","OG0004920",""
3146.53143386226,-0.0054742771350328,0.0968057478197245,0.0565490919529615,0.954904388339524,0.998761660123592,"AT1G01800","NOT Significant","Segment.2","No","OG0000116",""
37.1406204808113,0.543847584921412,0.555757921615396,-0.978569200310515,0.327792883690659,0.765601778057747,"AT1G01810","NOT Significant","Segment.2","No","OG0040255",""
2878.2143736776,-0.0176802448828247,0.0939085482992995,0.188270878455871,0.850664312745855,0.976160947553543,"AT1G01820","NOT Significant","Segment.2","No","OG0003348",""
794.867281392644,-0.273969801437418,0.142488457250228,1.92275084399497,0.0545113481315426,0.362886016863442,"AT1G01830","NOT Significant","Segment.2","No","OG0002527",""
41.2957020099292,0.234464663745953,0.445924121997453,-0.525794977620188,0.599030664473209,0.903355549545229,"AT1G01840","NOT Significant","Segment.2","No","OG0014542",""
218.284673493501,0.0767145842833712,0.142489858065509,-0.538386277626175,0.59031039802447,0.899743257052221,"AT1G01860","NOT Significant","Segment.2","No","OG0012785",""
71.780658447646,-0.299256546617298,0.387359335997994,0.772555399616979,0.439785548431777,0.832765841665537,"AT1G01880","NOT Significant","Segment.2","No","OG0009182",""
193.493122447667,0.0396081855364377,0.413221785141882,-0.0958521233889882,0.923638019421627,0.993793710077078,"AT1G01900","NOT Significant","Segment.2","No","OG0012786",""
2888.45545012441,0.0761116108386199,0.0879467264254027,-0.865428583100003,0.386803598383908,0.806316762805651,"AT1G01910","NOT Significant","Segment.2","No","OG0009183",""
969.54346405852,-0.124091415840692,0.1769204059941,0.701396852123609,0.483055385938801,0.85547872969192,"AT1G01920","NOT Significant","Segment.2","No","OG0012033",""
875.798420550125,-0.0248041660441791,0.0986451501786442,0.25144840875866,0.801467444823664,0.963693137587981,"AT1G01930","NOT Significant","Segment.2","No","OG0011605",""
862.198471738848,-0.0505772477198761,0.15468398757516,0.326971450068811,0.743689478951012,0.950550270400863,"AT1G01940","NOT Significant","Segment.2","No","OG0012034",""
1423.31683171146,0.00435935504196433,0.0924112539567676,-0.04717342158352,0.962375010435882,0.998761660123592,"AT1G01950","NOT Significant","Segment.2","No","OG0004501",""
6278.89992914028,0.061582601990733,0.177735932350359,-0.346483691712598,0.728979238226023,0.945841534732363,"AT1G01960","NOT Significant","Segment.2","No","OG0004922",""
247.670488200004,0.036980671297221,0.194850253489034,-0.189790213946539,0.849473524662336,0.975850537090165,"AT1G01970","NOT Significant","Segment.2","No","OG0010318",""
525.529994072675,0.0522034315934705,0.123689999858626,-0.422050542914848,0.672988126038046,0.929672014506588,"AT1G01990","NOT Significant","Segment.2","No","OG0023303",""
872.546284478584,0.205505356609145,0.146728078977034,-1.40058643200332,0.161337780590936,0.598122976874814,"AT1G02000","NOT Significant","Segment.2","No","OG0002202",""
478.581614105389,-0.02477757245134,0.134690425668988,0.183959419003046,0.854045290494143,0.977143225065708,"AT1G02010","NOT Significant","Segment.2","No","OG0001918",""
401.385194146679,0.256461503915579,0.220836490695546,-1.16131850813165,0.245512395512872,0.701887040249774,"AT1G02020","NOT Significant","Segment.2","No","OG0012787",""
64.578696037328,0.872217385886875,0.4350028443971,-2.00508432788696,0.0449540326279685,0.330222277466074,"AT1G02030","NOT Significant","Segment.2","No","OG0000759",""
3.51837217674026,0.0331724333055219,2.59026725438455,-0.0128065678355663,0.989782116550635,0.998761660123592,"AT1G02040","NOT Significant","Segment.2","No","OG0003885",""
236.918451805678,-0.0798438294580417,0.28653175961175,0.278656123726843,0.780508737373225,0.959031174168616,"AT1G02050","NOT Significant","Segment.2","No","OG0002262",""
298.656999739236,0.0363298852617804,0.188107733409471,-0.193133395439399,0.846854499210115,0.9752629961307,"AT1G02060","NOT Significant","Segment.2","No","OG0008202",""
4.21362572720365,1.91760671558135,2.25006030697595,-0.852246808512697,0.394077121731408,0.80987913370546,"AT1G02070","NOT Significant","Segment.2","No","OG0003097",""
7434.75010739579,0.0822318108405998,0.223541794609575,-0.367858775510955,0.71297854050333,0.941472502515194,"AT1G02080","NOT Significant","Segment.2","No","OG0004164",""
2259.61369192456,0.133233722774951,0.106929829576063,-1.2459920987733,0.212767295945695,0.667916048000476,"AT1G02090","NOT Significant","Segment.2","No","OG0006388",""
2435.3757435446,0.00082231190789829,0.0879533455618123,-0.00934941022022159,0.992540358609203,0.998761660123592,"AT1G02100","NOT Significant","Segment.2","No","OG0009742",""
816.628444058246,-0.280952932976316,0.15544316158216,1.8074319263496,0.0706949597654684,0.413951171794352,"AT1G02110","NOT Significant","Segment.2","No","OG0004344",""
4687.10128934012,0.0835073457969348,0.124116443097967,-0.672814525719375,0.501065295424128,0.863128972531622,"AT1G02120","NOT Significant","Segment.2","No","OG0006389",""
2692.10401656976,0.0662987558314417,0.106700075305899,-0.621356223426921,0.534365268506357,0.878457903923782,"AT1G02130","NOT Significant","Segment.2","No","OG0000430",""
5395.10738632048,0.1144074521805,0.105769767758175,-1.08166496538098,0.279401425983026,0.731029674820446,"AT1G02140","NOT Significant","Segment.2","No","OG0005139",""
1232.48458566854,-0.0890259515511919,0.0866539243146352,1.02737356969482,0.304244592006357,0.747092286902782,"AT1G02145","NOT Significant","Segment.2","No","OG0009186",""
795.307352226594,-0.110278770862801,0.138764069565539,0.794721365610541,0.426775601171753,0.827665306912253,"AT1G02150","NOT Significant","Segment.2","No","OG0008674",""
690.589585981297,-0.0703939555160998,0.198907582103388,0.353902826487079,0.723411708724901,0.944624642552331,"AT1G02160","NOT Significant","Segment.2","No","OG0012501",""
2216.26612277936,-0.0671657786746907,0.117547316581502,0.571393551362963,0.567732899388698,0.892232095844573,"AT1G02170","NOT Significant","Segment.2","No","OG0003098",""
97.7403599923543,-0.577645507479012,0.311290889588843,1.8556454004869,0.0635041179544519,0.393475785855142,"AT1G02180","NOT Significant","Segment.2","No","OG0003887",""
321.248970919389,0.0401047298274686,0.463288702838764,-0.0865653092374799,0.931017041570367,0.995961402784266,"AT1G02205","NOT Significant","Segment.2","No","OG0000720",""
4684.72837306149,-0.0803171711546621,0.264420821993105,0.303747528463384,0.761320245176883,0.953600151851045,"AT1G02220","NOT Significant","Segment.2","No","OG0013579",""
273.933546615993,-0.361328853969737,0.327564587750727,1.10307666787444,0.269993872236607,0.722575919518503,"AT1G02230","NOT Significant","Segment.2","No","OG0013579",""
7.31863757010343,-0.662686836485398,0.917141655676655,0.722556687272564,0.469952286450929,0.847660744318575,"AT1G02250","NOT Significant","Segment.2","No","OG0013579",""
1359.31745981128,0.302135055972553,0.125287808508031,-2.41152798161671,0.0158858328203778,0.179796864747868,"AT1G02260","NOT Significant","Segment.2","No","OG0000993",""
885.048542162187,0.00049610507885716,0.137235707713641,-0.00361498539354163,0.997115665249105,0.99905469913444,"AT1G02270","NOT Significant","Segment.2","No","OG0003888",""
829.887417573086,-0.246002002533935,0.142277108639706,1.72903431118281,0.0838029544337617,0.449443471953341,"AT1G02280","NOT Significant","Segment.2","No","OG0004345",""
413.358186730953,0.0177093350357939,0.142572086965574,-0.124213199180215,0.901146471740375,0.988932866110693,"AT1G02290","NOT Significant","Segment.2","No","OG0013580",""
199.80111813099,-0.716587180955821,0.181122779670424,3.95636143758252,7.60999950579144e-05,0.00472034052313501,"AT1G02300","DOWN in weep","Segment.2","No","OG0004346",""
8455.83080503663,-0.196296469238502,0.133895386160116,1.46604356481534,0.142636418825133,0.566532886024123,"AT1G02305","NOT Significant","Segment.2","No","OG0004346",""
177.330576704221,-0.410892507427297,0.22429721445199,1.83191087963888,0.0669646993750116,0.403309278064128,"AT1G02310","NOT Significant","Segment.2","No","OG0025763",""
2065.53980662658,0.0557575341145244,0.0901532359067799,-0.618475127971876,0.536262188092573,0.87905469968723,"AT1G02330","NOT Significant","Segment.2","No","OG0009747",""
734.195194861265,0.102511175814678,0.451548448321705,-0.227021433017182,0.82040707610866,0.967412659307325,"AT1G02335","NOT Significant","Segment.2","No","OG0000721",""
715.099786293123,-0.273293849554127,0.244561068037069,1.11748714440805,0.26378609322726,0.71762227714553,"AT1G02340","NOT Significant","Segment.2","No","OG0015411",""
5350.13062618881,-0.309344578418796,0.276470807741635,1.11890503357548,0.263180655347486,0.717284880632838,"AT1G02360","NOT Significant","Segment.2","No","OG0004712",""
397.115410803976,-0.246884107805981,0.259415154673176,0.951695008400791,0.341251681615794,0.77582456068861,"AT1G02370","NOT Significant","Segment.2","No","OG0003350",""
114.612262532922,-0.00862193445825832,0.251411950639589,0.0342940517995434,0.972642668057742,0.998761660123592,"AT1G02380","NOT Significant","Segment.2","No","OG0013882",""
108.302660323155,0.296207190752678,0.431430798884101,-0.686569413956585,0.492354108193383,0.859406151279747,"AT1G02390","NOT Significant","Segment.2","No","OG0001068",""
1508.83261451611,0.318050544448942,0.233906722972411,-1.35973237710853,0.173914628458866,0.619630447600098,"AT1G02400","NOT Significant","Segment.2","No","OG0001926",""
10.0575909382479,1.86194278535881,1.31359492543048,-1.4174406046435,0.156354148192438,0.591826582520887,"AT1G02405","NOT Significant","Segment.2","No","OG0008216",""
1408.26445404607,0.0615956583351765,0.115375898395684,-0.533869371260999,0.593431914228344,0.901005354689432,"AT1G02410","NOT Significant","Segment.2","No","OG0007009",""
214.893110857044,0.208447079582802,0.194133354958732,-1.0737314029684,0.282943082462517,0.733010943129715,"AT1G02420","NOT Significant","Segment.2","No","OG0012791",""
123.986739193998,-0.399954227700458,0.31803702435318,1.25757127967689,0.208546845547244,0.662414246294841,"AT1G02430","NOT Significant","Segment.2","No","OG0021622",""
19.1534560364827,-1.47795317158266,0.877734782321731,1.68382659699695,0.0922151854780719,0.471640217046398,"AT1G02440","NOT Significant","Segment.2","No","OG0021622",""
14.634167260481,-3.29792684309548,1.30955982435738,2.51834760180874,0.0117906895550932,0.149302954168222,"AT1G02450","NOT Significant","Segment.2","No","OG0015413",""
231.075998978331,-0.101744268158781,0.401581663885013,0.253358849043252,0.799990924126217,0.963640111402859,"AT1G02460","NOT Significant","Segment.2","No","OG0000865",""
21.4630947272729,0.278082805942431,0.751677311047237,-0.36994971360118,0.711419958974192,0.94091445635482,"AT1G02470","NOT Significant","Segment.2","No","OG0025771",""
278.318992375821,-0.287322528106294,0.211504429129417,1.35847050243323,0.174314436315592,0.619985746811599,"AT1G02475","NOT Significant","Segment.2","No","OG0006697",""
13.0878689881457,-1.08807246513577,0.82833830542562,1.31356048369234,0.188994154204718,0.638754997780036,"AT1G02490","NOT Significant","Segment.2","No","OG0061741",""
30786.8216500969,-0.230609113613519,0.202676649871121,1.13781786782128,0.255196542369762,0.709978659526983,"AT1G02500","NOT Significant","Segment.2","No","OG0000477",""
3029.03507786474,0.671875408636774,0.502979795569898,-1.33579005469894,0.181617904550521,0.628966923702614,"AT1G02520","NOT Significant","Segment.2","No","OG0000146",""
42.1163263211022,0.495742837401398,0.516897576602196,-0.959073634394152,0.337521651564845,0.772869483762281,"AT1G02530","NOT Significant","Segment.2","No","OG0000146",""
2853.4775036059,-0.032429636908067,0.130107245248677,0.249253120731928,0.803164991307568,0.964103835041207,"AT1G02560","NOT Significant","Segment.2","No","OG0007771",""
269.828226212899,-0.605726319987919,0.564795417980591,1.07247031527571,0.283508840112465,0.733378846130305,"AT1G02570","NOT Significant","Segment.2","No","OG0008219",""
118.283988344848,-1.12882293640425,0.666544293801443,1.69354527058709,0.0903517254490343,0.467128484365377,"AT1G02575","NOT Significant","Segment.2","No","OG0008219",""
57.6935775699781,-0.473345699631342,0.485099064180474,0.97577120753884,0.329177855966176,0.766416543118459,"AT1G02580","NOT Significant","Segment.2","No","OG0015415",""
434.241040657438,-0.279537705246522,0.160893240986352,1.73741111517689,0.0823146306984233,0.445502293936066,"AT1G02610","NOT Significant","Segment.2","No","OG0003481",""
1.25083323232183,-4.28029178506068,4.51149025351762,0.94875341506575,0.342746040046385,0.776274989782827,"AT1G02620","NOT Significant","Segment.2","No","OG0061744",""
2.50742477541672,-3.75841024740963,2.95104618111571,1.27358571053899,0.202810279063551,0.655568132094256,"AT1G02630","NOT Significant","Segment.2","No","OG0002902",""
3119.46513619373,-0.895587502131167,0.14724971609223,6.0821000263947,1.18618524728634e-09,9.55186653574056e-07,"AT1G02640","DOWN in weep","Segment.2","No","OG0002903",""
28.6481943032447,0.323857567328738,0.543711406469603,-0.595642400499913,0.551414144823972,0.884899159638995,"AT1G02650","NOT Significant","Segment.2","No","OG0001804",""
616.924963282273,-0.514085927174101,0.225422070058593,2.28054833779353,0.0225751873403477,0.221493557379892,"AT1G02660","NOT Significant","Segment.2","No","OG0004528",""
126.162777802457,0.0511634739112582,0.273359151389498,-0.187165762152801,0.851530668282263,0.976238470266062,"AT1G02670","NOT Significant","Segment.2","No","OG0005113",""
469.096003039145,0.0969863255138363,0.122255228976967,-0.793310243867839,0.427597089966085,0.82792856030493,"AT1G02680","NOT Significant","Segment.2","No","OG0007777",""
1939.66714636848,-0.226043754193681,0.179623319065309,1.2584321198936,0.208235521776079,0.662348193742315,"AT1G02690","NOT Significant","Segment.2","No","OG0061752",""
17.9913494389308,0.866904321348911,0.906952521308731,-0.95584311304187,0.339151503015385,0.774399493652647,"AT1G02700","NOT Significant","Segment.2","No","OG0009755",""
612.466183925723,0.455814376498843,0.182583731186575,-2.49646764000602,0.0125437113166055,0.155665166350249,"AT1G02720","NOT Significant","Segment.2","No","OG0004168",""
2369.0823613444,-0.224646820670542,0.209813412330681,1.070698093964,0.28430520010065,0.734175906516985,"AT1G02730","NOT Significant","Segment.2","No","OG0000398",""
556.185692858359,0.130467279813239,0.174983407556046,-0.74559800632212,0.455910287614391,0.839962839870527,"AT1G02740","NOT Significant","Segment.2","No","OG0004530",""
1053.49803666389,0.168273559181392,0.164256866463486,-1.02445372789818,0.30562101581725,0.748373930160902,"AT1G02750","NOT Significant","Segment.2","No","OG0014941",""
10.0278261892439,-2.43904302944669,1.14045235680766,2.13866279892132,0.0324629875304972,0.275237146738509,"AT1G02770","NOT Significant","Segment.2","No","OG0025687",""
34913.6592525931,0.0392760551471615,0.145856264169632,-0.269279179545441,0.78771485295137,0.960382231417522,"AT1G02780","NOT Significant","Segment.2","No","OG0001265",""
4.65809685248393,0.886803993945982,1.47297249219051,-0.602050614419271,0.547140446490831,0.882392755409603,"AT1G02800","NOT Significant","Segment.2","No","OG0001868",""
3963.42014577786,-0.0352921293621201,0.165129680197652,0.213723718957592,0.830762513632925,0.970003682477152,"AT1G02810","NOT Significant","Segment.2","No","OG0001350",""
23.1132733934039,1.43919180825673,0.569560163175326,-2.52684773498407,0.0115091388922804,0.146935817848479,"AT1G02813","NOT Significant","Segment.2","No","OG0025776",""
2066.76484423757,-0.0464490025304785,0.127767516982959,0.363543126040976,0.716199203410293,0.942150443750802,"AT1G02816","NOT Significant","Segment.2","No","OG0001538",""
5.45586187019219,-0.529137874048165,1.37283455850347,0.385434552743907,0.699915486926995,0.937131553672967,"AT1G02820","NOT Significant","Segment.2","No","OG0001070",""
6141.87331167836,-0.0397527400518052,0.0965764069146979,0.411619579996564,0.680618277943224,0.931425252026945,"AT1G02840","NOT Significant","Segment.2","No","OG0001067",""
3626.54872786967,-0.25380630836869,0.343482325772448,0.738921013760785,0.459954961371477,0.841992150386348,"AT1G02850","NOT Significant","Segment.2","No","OG0000196",""
1674.05200053321,-0.561092825248267,0.182617520252964,3.07250270659154,0.0021227190827359,0.0481252954085963,"AT1G02860","DOWN in weep","Segment.2","No","OG0007373",""
929.569688473993,-0.321955704783553,0.181536836516205,1.77350068978873,0.076145777690137,0.430239474672286,"AT1G02870","NOT Significant","Segment.2","No","OG0010340",""
